			人口	人口	人口	人口	人口	人口	人口	人口	人口	人口
838	富山県	2012	945,000	138,000	299,000		1,081,665	1,082,000	1,094,827		51.8	48.3
839	富山県	2013	941,000	135,000	309,000		1,078,692	1,076,000	1,091,612		51.9	48.3
840	富山県	2014	937,000	133,000	318,000		1,072,631	1,070,000	1,085,710		51.8	48.3
841	富山県	2015	928,444	128,848	322,899	158,841	1,066,463	1,066,328	1,080,160	556,356	51.7	48.3
842	富山県	2016	934,000	127,000	330,000		1,059,931	1,061,000	1,074,705		51.6	48.4
843	富山県	2017	932,000	124,000	334,000		1,052,868	1,056,000	1,069,512		51.6	48.5
844	富山県	2018	929,000	122,000	336,000		1,045,031	1,050,000	1,063,293		51.5	48.6
845	富山県	2019	924,000	119,000	337,000		1,036,503	1,044,000	1,055,999		51.4	48.5
846	富山県	2020	901,060	115,177	333,008	174,126	1,028,628	1,034,814	1,047,713	545,680	51.4	48.6
847	富山県	2021	912,000	114,000	337,000		1,019,359	1,025,000	1,037,319		51.4	48.6
848	富山県	2022	905,000	111,000	335,000		1,008,804	1,017,000	1,028,440		51.3	48.7
849	富山県	2023	899,000	108,000	333,000		997,087	1,007,000	1,019,004		51.2	48.7
850	富山県	2024	892,000	105,000	331,000			997,000				
851	石川県	1975	811,515	258,131	97,825	30,196	1,077,239	1,069,872		547,382	51.5	48.5
852	石川県	1976	820,000	262,000	102,000		1,087,295	1,082,000			51.5	48.5
853	石川県	1977	827,000	264,000	105,000		1,096,556	1,091,000			51.5	48.5
854	石川県	1978	835,000	266,000	110,000		1,105,529	1,100,000			51.5	48.5
855	石川県	1979	844,000	266,000	114,000		1,114,516	1,110,000			51.5	48.6
856	石川県	1980	852,678	265,968	117,580	38,941	1,121,138	1,119,304		577,528	51.5	48.5
857	石川県	1981	858,000	268,000	121,000		1,128,620	1,127,000			51.5	48.4
858	石川県	1982	867,000	265,000	125,000		1,135,520	1,134,000			51.6	48.5
859	石川県	1983	875,000	263,000	128,000		1,140,564	1,141,000			51.5	48.5
860	石川県	1984	883,000	259,000	131,000		1,145,171	1,147,000			51.6	48.4
861	石川県	1985	897,944	254,109	136,772	51,128	1,148,242	1,152,325		596,998	51.6	48.4
862	石川県	1986	907,000	248,000	141,000		1,151,356	1,155,000			51.6	48.4
863	石川県	1987	916,000	241,000	147,000		1,153,162	1,158,000			51.6	48.4
864	石川県	1988	924,000	234,000	151,000		1,155,445	1,160,000			51.6	48.4
865	石川県	1989	934,000	228,000	157,000		1,157,302	1,163,000			51.7	48.3
866	石川県	1990	947,070	215,171	160,692	66,005	1,159,640	1,164,628		620,231	51.7	48.3
867	石川県	1991	958,000	208,000	167,000		1,161,856	1,167,000			51.7	48.3
868	石川県	1992	967,000	202,000	173,000		1,164,234	1,171,000			51.7	48.2
869	石川県	1993	974,000	197,000	179,000		1,167,037	1,173,000			51.7	48.3
870	石川県	1994	981,000	192,000	185,000		1,169,732	1,176,000			51.7	48.3
871	石川県	1995	990,243	189,741	190,905	79,331	1,171,986	1,180,068		652,627	51.6	48.4
872	石川県	1996	996,000	186,000	198,000		1,174,131	1,181,000			51.7	48.3
873	石川県	1997	1,001,000	183,000	204,000		1,174,889	1,181,000			51.7	48.3
874	石川県	1998	1,005,000	180,000	210,000		1,175,511	1,181,000			51.7	48.4
875	石川県	1999	1,008,000	177,000	215,000		1,175,661	1,180,000			51.6	48.4
876	石川県	2000	1,000,803	175,569	219,666	96,541	1,176,601	1,180,977		637,733	51.5	48.5
877	石川県	2001	1,008,000	174,000	227,000		1,176,438	1,182,000			51.6	48.4
878	石川県	2002	1,008,000	172,000	232,000		1,176,100	1,180,000			51.6	48.4
879	石川県	2003	1,010,000	170,000	236,000		1,175,071	1,179,000			51.7	48.3
880	石川県	2004	1,011,000	168,000	240,000		1,172,133	1,178,000			51.6	48.3
881	石川県	2005	1,006,996	166,175	245,739	120,432	1,171,106	1,174,026		625,787	51.7	48.3
882	石川県	2006	1,007,000	164,000	253,000		1,169,249	1,173,000			51.7	48.3
883	石川県	2007	1,007,000	163,000	261,000		1,167,151	1,173,000			51.7	48.3
884	石川県	2008	1,006,000	161,000	267,000		1,165,013	1,172,000			51.7	48.3
885	石川県	2009	1,005,000	159,000	274,000		1,162,950	1,171,000			51.7	48.2
886	石川県	2010	1,001,288	159,283	275,337	140,023	1,160,206	1,169,788		615,510	51.7	48.3
887	石川県	2011	1,009,000	158,000	279,000		1,156,730	1,166,000			51.7	48.4
888	石川県	2012	1,007,000	156,000	291,000		1,152,629	1,163,000	1,163,089		51.7	48.3
889	石川県	2013	1,005,000	154,000	302,000		1,152,949	1,159,000	1,163,380		51.7	48.4
890	石川県	2014	1,004,000	152,000	313,000		1,149,097	1,156,000	1,159,763		51.6	48.4
891	石川県	2015	989,666	148,372	317,151	151,200	1,145,694	1,154,008	1,157,042	592,646	51.6	48.4
892	石川県	2016	1,004,000	147,000	327,000		1,141,345	1,151,000	1,153,627		51.6	48.5
893	石川県	2017	1,002,000	145,000	331,000		1,136,795	1,147,000	1,150,398		51.6	48.6
894	石川県	2018	1,001,000	143,000	334,000		1,130,737	1,143,000	1,145,948		51.6	48.6
895	石川県	2019	998,000	140,000	337,000		1,123,115	1,138,000	1,139,612		51.5	48.6
896	石川県	2020	975,043	137,096	333,660	170,118	1,117,188	1,132,526	1,132,656	579,751	51.5	48.5
897	石川県	2021	990,000	135,000	338,000		1,110,067	1,125,000	1,124,501		51.5	48.5
898	石川県	2022	986,000	132,000	338,000		1,100,686	1,118,000	1,117,303		51.4	48.6
899	石川県	2023	981,000	128,000	338,000		1,090,374	1,109,000	1,109,226		51.4	48.6
900	石川県	2024	973,000	124,000	337,000			1,098,000				
901	福井県	1975	590,827	182,670	78,349	25,498	778,085	773,599		415,859	51.7	48.3
902	福井県	1976	596,000	183,000	81,000		783,358	779,000			51.7	48.4
903	福井県	1977	601,000	184,000	84,000		787,010	783,000			51.7	48.4
904	福井県	1978	605,000	183,000	87,000		791,261	787,000			51.6	48.4
905	福井県	1979	610,000	182,000	90,000		794,666	791,000			51.6	48.4
906	福井県	1980	612,781	181,496	91,595	32,262	797,856	794,354		432,083	51.6	48.4
907	福井県	1981	614,000	183,000	94,000		800,969	798,000			51.6	48.4
908	福井県	1982	620,000	181,000	97,000		805,221	803,000			51.6	48.4
909	福井県	1983	625,000	180,000	98,000		808,824	809,000			51.4	48.5
910	福井県	1984	631,000	179,000	101,000		812,252	813,000			51.4	48.6
911	福井県	1985	641,473	176,135	104,794	40,996	814,747	817,633		442,717	51.4	48.6
912	福井県	1986	647,000	173,000	108,000		816,919	819,000			51.4	48.6
913	福井県	1987	653,000	169,000	111,000		818,219	822,000			51.3	48.5
914	福井県	1988	658,000	164,000	113,000		819,341	822,000			51.5	48.7
915	福井県	1989	664,000	160,000	117,000		819,960	823,000			51.4	48.6
916	福井県	1990	667,237	155,998	121,940	50,927	820,890	823,585		450,826	51.4	48.6
917	福井県	1991	672,000	152,000	127,000		820,798	823,000			51.4	48.6
918	福井県	1992	676,000	148,000	132,000		821,348	823,000			51.4	48.6
919	福井県	1993	681,000	144,000	137,000		823,198	824,000			51.5	48.5
920	福井県	1994	685,000	142,000	142,000		825,604	825,000			51.5	48.6
921	福井県	1995	686,320	140,593	146,728	60,258	826,407	826,996		462,969	51.4	48.6
922	福井県	1996	690,000	139,000	152,000		827,171	828,000			51.4	48.6
923	福井県	1997	694,000	136,000	157,000		827,334	828,000			51.4	48.6
924	福井県	1998	698,000	132,000	162,000		828,087	828,000			51.4	48.6
925	福井県	1999	701,000	130,000	166,000		828,189	828,000			51.4	48.6
926	福井県	2000	698,506	130,143	169,489	73,792	828,039	828,944		453,589	51.5	48.5
927	福井県	2001	703,000	127,000	175,000		827,343	830,000			51.4	48.4
928	福井県	2002	703,000	125,000	179,000		826,400	828,000			51.6	48.4
929	福井県	2003	704,000	123,000	182,000		824,824	827,000			51.5	48.4
930	福井県	2004	704,000	121,000	183,000		822,405	824,000			51.6	48.4
931	福井県	2005	699,359	120,745	185,501	92,901	821,073	821,592		442,747	51.6	48.4
932	福井県	2006	700,000	119,000	189,000		818,443	820,000			51.6	48.3
933	福井県	2007	698,000	118,000	193,000		815,344	817,000			51.7	48.3
934	福井県	2008	696,000	116,000	197,000		812,444	814,000			51.6	48.4
935	福井県	2009	693,000	114,000	200,000		809,465	810,000			51.6	48.3
936	福井県	2010	686,351	112,192	200,942	107,596	806,428	806,314		424,477	51.7	48.3
937	福井県	2011	692,000	111,000	202,000		803,180	803,000			51.7	48.4
938	福井県	2012	690,000	109,000	208,000		798,939	799,000	810,552		51.6	48.4
939	福井県	2013	687,000	108,000	214,000		797,066	795,000	808,229		51.6	48.4
940	福井県	2014	683,000	106,000	220,000		792,166	790,000	803,505		51.6	48.5
941	福井県	2015	673,817	102,986	222,408	113,856	787,254	786,740	799,220	412,705	51.5	48.5
942	福井県	2016	680,000	102,000	229,000		782,230	782,000	794,433		51.5	48.6
943	福井県	2017	678,000	101,000	232,000		777,330	779,000	790,758		51.5	48.7
944	福井県	2018	675,000	99,000	234,000		771,847	774,000	786,503		51.6	48.8
945	福井県	2019	671,000	97,000	235,000		764,795	768,000	780,053		51.6	49.0
946	福井県	2020	660,668	95,544	232,684	121,326	758,859	766,863	774,596	407,466	51.2	48.8
947	福井県	2021	667,000	94,000	236,000		752,255	760,000	767,561		51.2	48.8
948	福井県	2022	661,000	92,000	235,000		744,065	753,000	759,777		51.1	48.9
949	福井県	2023	656,000	89,000	235,000		735,618	744,000	752,390		51.1	48.9
950	福井県	2024	652,000	86,000	235,000			739,000				
951	山梨県	1975	595,840	187,047	79,870	26,378	793,715	783,050		388,432	51.6	48.4
952	山梨県	1976	599,000	187,000	82,000		797,455	787,000			51.5	48.5
953	山梨県	1977	604,000	186,000	85,000		801,306	792,000			51.4	48.6
954	山梨県	1978	608,000	185,000	88,000		805,561	796,000			51.4	48.6
955	山梨県	1979	612,000	183,000	91,000		808,959	800,000			51.4	48.6
956	山梨県	1980	621,909	182,166	93,338	33,174	812,765	804,256		406,286	51.3	48.7
957	山梨県	1981	625,000	182,000	96,000		816,138	809,000			51.3	48.7
958	山梨県	1982	631,000	180,000	99,000		821,247	813,000			51.3	48.8
959	山梨県	1983	637,000	178,000	101,000		825,613	820,000			51.1	48.8
960	山梨県	1984	644,000	176,000	104,000		830,652	826,000			51.1	48.9
961	山梨県	1985	659,949	172,875	107,690	41,747	837,161	832,832		429,286	51.0	49.0
962	山梨県	1986	668,000	170,000	111,000		841,628	837,000			51.0	49.0
963	山梨県	1987	675,000	167,000	114,000		844,474	841,000			51.0	49.0
964	山梨県	1988	683,000	163,000	118,000		848,255	845,000			51.0	49.0
965	山梨県	1989	690,000	159,000	122,000		852,486	849,000			50.9	49.0
966	山梨県	1990	696,388	155,849	126,583	51,983	857,834	852,966		451,051	50.9	49.1
967	山梨県	1991	705,000	153,000	131,000		862,457	860,000			50.8	49.2
968	山梨県	1992	711,000	150,000	137,000		865,858	865,000			50.8	49.2
969	山梨県	1993	717,000	148,000	142,000		870,649	871,000			50.7	49.3
970	山梨県	1994	723,000	147,000	147,000		874,908	877,000			50.7	49.3
971	山梨県	1995	735,869	146,048	151,148	62,758	877,794	881,996		478,891	50.7	49.3
972	山梨県	1996	741,000	145,000	156,000		880,752	885,000			50.7	49.3
973	山梨県	1997	746,000	143,000	161,000		882,611	886,000			50.8	49.2
974	山梨県	1998	751,000	141,000	166,000		883,847	888,000			50.8	49.2
975	山梨県	1999	754,000	139,000	170,000		885,422	887,000			50.8	49.3
976	山梨県	2000	750,347	137,594	173,580	77,283	886,077	888,172		475,704	50.8	49.2
977	山梨県	2001	754,000	136,000	178,000		885,196	890,000			50.8	49.2
978	山梨県	2002	755,000	134,000	182,000		884,170	889,000			51.0	49.2
979	山梨県	2003	756,000	131,000	186,000		882,678	888,000			50.9	49.1
980	山梨県	2004	756,000	129,000	189,000		880,947	886,000			51.0	49.0
981	山梨県	2005	756,075	127,627	193,580	96,550	879,239	884,515		469,288	51.0	49.0
982	山梨県	2006	755,000	125,000	198,000		875,621	880,000			51.0	49.0
983	山梨県	2007	754,000	122,000	202,000		871,481	877,000			51.0	49.0
984	山梨県	2008	751,000	120,000	206,000		867,122	871,000			51.1	48.9
985	山梨県	2009	750,000	117,000	210,000		864,210	867,000			51.1	48.9
986	山梨県	2010	743,036	115,337	211,581	110,241	860,559	863,075		441,883	51.0	49.0
987	山梨県	2011	745,000	113,000	213,000		855,746	857,000			51.1	49.0
988	山梨県	2012	742,000	110,000	218,000		850,375	852,000	863,917		51.1	48.9
989	山梨県	2013	740,000	108,000	225,000		848,292	847,000	861,615		51.1	48.9
990	山梨県	2014	735,000	106,000	231,000		842,099	841,000	855,502		51.1	48.9
991	山梨県	2015	723,389	102,270	234,544	119,325	836,015	834,930	849,784	427,603	51.1	48.9
992	山梨県	2016	729,000	101,000	242,000		830,262	830,000	844,717		51.1	49.0
993	山梨県	2017	724,000	99,000	245,000		823,733	823,000	838,823		51.2	49.1
994	山梨県	2018	721,000	97,000	248,000		817,065	817,000	832,769		51.2	49.2
995	山梨県	2019	716,000	95,000	250,000		809,800	811,000	826,579		51.2	49.3
996	山梨県	2020	699,517	91,629	245,884	128,751	804,378	809,974	821,094	414,903	50.9	49.1
997	山梨県	2021	715,000	91,000	252,000		799,566	805,000	816,340		50.9	49.1
998	山梨県	2022	712,000	89,000	252,000		793,192	802,000	812,615		50.9	49.1
999	山梨県	2023	709,000	87,000	253,000		785,469	796,000	806,369		50.8	49.1
1,000	山梨県	2024	706,000	85,000	253,000			791,000				
1,001	長野県	1975	1,552,988	464,427	215,328	68,897	2,029,192	2,017,564		1,086,942	51.8	48.2
1,002	長野県	1976	1,565,000	468,000	223,000		2,043,580	2,033,000			51.7	48.3
1,003	長野県	1977	1,577,000	470,000	231,000		2,058,228	2,048,000			51.7	48.3
1,004	長野県	1978	1,589,000	471,000	238,000		2,072,903	2,062,000			51.6	48.4
1,005	長野県	1979	1,602,000	470,000	247,000		2,083,231	2,074,000			51.6	48.4
1,006	長野県	1980	1,615,312	468,613	253,120	89,791	2,091,637	2,083,934		1,125,489	51.6	48.4
1,007	長野県	1981	1,622,000	470,000	261,000		2,100,307	2,093,000			51.6	48.4
1,008	長野県	1982	1,636,000	465,000	268,000		2,107,993	2,102,000			51.5	48.5
1,009	長野県	1983	1,649,000	460,000	275,000		2,116,352	2,112,000			51.5	48.5
1,010	長野県	1984	1,667,000	455,000	281,000		2,126,206	2,125,000			51.5	48.5
1,011	長野県	1985	1,690,367	446,549	291,617	114,188	2,137,363	2,136,927		1,166,952	51.4	48.6
1,012	長野県	1986	1,707,000	438,000	301,000		2,144,194	2,143,000			51.4	48.6
1,013	長野県	1987	1,722,000	428,000	311,000		2,148,177	2,148,000			51.4	48.6
1,014	長野県	1988	1,736,000	416,000	321,000		2,151,845	2,149,000			51.4	48.6
1,015	長野県	1989	1,754,000	403,000	334,000		2,155,925	2,153,000			51.4	48.6
1,016	長野県	1990	1,763,331	392,889	347,206	142,399	2,160,936	2,156,627		1,194,752	51.4	48.6
1,017	長野県	1991	1,778,000	382,000	361,000		2,167,259	2,162,000			51.3	48.6
1,018	長野県	1992	1,793,000	373,000	376,000		2,171,593	2,169,000			51.3	48.7
1,019	長野県	1993	1,807,000	363,000	390,000		2,178,775	2,175,000			51.3	48.7
1,020	長野県	1994	1,820,000	357,000	403,000		2,185,005	2,184,000			51.2	48.7
1,021	長野県	1995	1,838,390	355,267	416,608	169,879	2,190,307	2,193,984		1,248,984	51.2	48.8
1,022	長野県	1996	1,855,000	351,000	431,000		2,194,141	2,203,000			51.2	48.8
1,023	長野県	1997	1,867,000	347,000	444,000		2,197,325	2,207,000			51.2	48.8
1,024	長野県	1998	1,877,000	343,000	457,000		2,200,468	2,210,000			51.2	48.8
1,025	長野県	1999	1,885,000	338,000	467,000		2,202,317	2,210,000			51.2	48.8
1,026	長野県	2000	1,879,702	334,306	475,127	212,085	2,204,498	2,215,168		1,238,682	51.2	48.8
1,027	長野県	2001	1,892,000	331,000	487,000		2,203,200	2,222,000			51.2	48.8
1,028	長野県	2002	1,891,000	327,000	496,000		2,202,733	2,215,000			51.2	48.8
1,029	長野県	2003	1,895,000	320,000	505,000		2,200,896	2,210,000			51.3	48.7
1,030	長野県	2004	1,898,000	313,000	512,000		2,193,419	2,206,000			51.3	48.7
1,031	長野県	2005	1,878,301	316,368	521,984	266,499	2,190,874	2,196,114		1,206,432	51.4	48.6
1,032	長野県	2006	1,879,000	310,000	533,000		2,184,596	2,189,000			51.3	48.7
1,033	長野県	2007	1,877,000	303,000	545,000		2,176,806	2,182,000			51.4	48.6
1,034	長野県	2008	1,874,000	297,000	554,000		2,168,926	2,173,000			51.4	48.6
1,035	長野県	2009	1,870,000	289,000	566,000		2,161,572	2,162,000			51.4	48.6
1,036	長野県	2010	1,850,984	295,742	569,301	304,363	2,153,802	2,152,449		1,153,883	51.4	48.6
1,037	長野県	2011	1,850,000	292,000	571,000		2,145,962	2,142,000			51.4	48.6
1,038	長野県	2012	1,845,000	288,000	585,000		2,134,866	2,132,000	2,165,604		51.4	48.6
1,039	長野県	2013	1,839,000	283,000	600,000		2,130,885	2,122,000	2,160,814		51.4	48.7
1,040	長野県	2014	1,831,000	278,000	615,000		2,118,697	2,109,000	2,148,503		51.4	48.7
1,041	長野県	2015	1,812,950	269,752	626,085	327,307	2,107,214	2,098,804	2,137,666	1,108,084	51.3	48.7
1,042	長野県	2016	1,823,000	265,000	641,000		2,094,757	2,088,000	2,126,064		51.3	48.8
1,043	長野県	2017	1,816,000	260,000	647,000		2,081,175	2,076,000	2,114,140		51.4	48.9
1,044	長野県	2018	1,809,000	255,000	651,000		2,066,413	2,063,000	2,101,891		51.4	49.1
1,045	長野県	2019	1,799,000	250,000	653,000		2,049,761	2,049,000	2,087,307		51.4	49.1
1,046	長野県	2020	1,765,371	242,873	646,942	352,073	2,036,433	2,048,011	2,072,219	1,069,616	51.2	48.8
1,047	長野県	2021	1,793,000	240,000	657,000		2,022,090	2,033,000	2,056,970		51.2	48.9
1,048	長野県	2022	1,786,000	235,000	657,000		2,005,647	2,020,000	2,043,798		51.1	48.9
1,049	長野県	2023	1,775,000	228,000	655,000		1,986,578	2,004,000	2,028,135		51.0	49.0
1,050	長野県	2024	1,765,000	222,000	654,000			1,987,000				
1,051	岐阜県	1975	1,404,795	462,981	160,152	51,965	1,879,461	1,867,978		953,874	51.4	48.6
1,052	岐阜県	1976	1,422,000	467,000	166,000		1,900,614	1,889,000			51.3	48.6
1,053	岐阜県	1977	1,440,000	470,000	172,000		1,919,099	1,909,000			51.3	48.7
1,054	岐阜県	1978	1,458,000	470,000	178,000		1,937,010	1,927,000			51.3	48.7
1,055	岐阜県	1979	1,476,000	469,000	185,000		1,952,347	1,943,000			51.3	48.7
1,056	岐阜県	1980	1,489,267	470,749	189,895	65,868	1,968,219	1,960,107		1,004,631	51.3	48.7
1,057	岐阜県	1981	1,499,000	475,000	196,000		1,981,779	1,975,000			51.3	48.7
1,058	岐阜県	1982	1,519,000	470,000	202,000		1,995,821	1,990,000			51.4	48.6
1,059	岐阜県	1983	1,536,000	465,000	207,000		2,007,539	2,004,000			51.3	48.7
1,060	岐阜県	1984	1,555,000	458,000	211,000		2,018,382	2,017,000			51.4	48.6
1,061	岐阜県	1985	1,579,731	448,693	220,397	83,194	2,027,391	2,028,536		1,052,002	51.3	48.7
1,062	岐阜県	1986	1,599,000	437,000	227,000		2,036,827	2,036,000			51.4	48.6
1,063	岐阜県	1987	1,619,000	425,000	234,000		2,045,311	2,044,000			51.4	48.6
1,064	岐阜県	1988	1,640,000	412,000	242,000		2,054,026	2,051,000			51.4	48.6
1,065	岐阜県	1989	1,662,000	397,000	251,000		2,062,569	2,058,000			51.4	48.6
1,066	岐阜県	1990	1,677,927	387,665	262,594	104,944	2,071,985	2,066,569		1,099,730	51.4	48.6
1,067	岐阜県	1991	1,696,000	376,000	274,000		2,077,916	2,073,000			51.5	48.6
1,068	岐阜県	1992	1,713,000	367,000	286,000		2,083,624	2,082,000			51.4	48.6
1,069	岐阜県	1993	1,728,000	358,000	298,000		2,089,604	2,089,000			51.5	48.5
1,070	岐阜県	1994	1,740,000	350,000	310,000		2,096,739	2,095,000			51.5	48.5
1,071	岐阜県	1995	1,752,503	347,733	322,209	125,345	2,099,352	2,100,315		1,148,530	51.5	48.5
1,072	岐阜県	1996	1,764,000	342,000	335,000		2,103,151	2,104,000			51.5	48.5
1,073	岐阜県	1997	1,774,000	337,000	348,000		2,105,973	2,106,000			51.5	48.5
1,074	岐阜県	1998	1,784,000	332,000	360,000		2,108,530	2,108,000			51.5	48.5
1,075	岐阜県	1999	1,792,000	326,000	372,000		2,109,147	2,107,000			51.5	48.5
1,076	岐阜県	2000	1,784,232	322,769	383,168	157,220	2,109,804	2,107,700		1,134,599	51.5	48.5
1,077	岐阜県	2001	1,793,000	318,000	396,000		2,109,013	2,111,000			51.5	48.5
1,078	岐阜県	2002	1,796,000	315,000	409,000		2,109,185	2,110,000			51.5	48.5
1,079	岐阜県	2003	1,802,000	310,000	419,000		2,106,917	2,110,000			51.5	48.5
1,080	岐阜県	2004	1,804,000	305,000	428,000		2,106,293	2,108,000			51.6	48.4
1,081	岐阜県	2005	1,799,707	305,845	442,124	203,382	2,105,011	2,107,226		1,125,309	51.6	48.4
1,082	岐阜県	2006	1,803,000	302,000	455,000		2,100,413	2,105,000			51.6	48.4
1,083	岐阜県	2007	1,806,000	298,000	469,000		2,095,484	2,104,000			51.6	48.4
1,084	岐阜県	2008	1,806,000	294,000	481,000		2,089,413	2,100,000			51.6	48.4
1,085	岐阜県	2009	1,802,000	289,000	493,000		2,083,118	2,091,000			51.6	48.4
1,086	岐阜県	2010	1,782,199	289,748	499,399	243,846	2,076,675	2,080,773		1,082,932	51.6	48.4
1,087	岐阜県	2011	1,784,000	287,000	504,000		2,068,942	2,071,000			51.6	48.4
1,088	岐阜県	2012	1,778,000	283,000	520,000		2,058,652	2,061,000	2,102,879		51.6	48.4
1,089	岐阜県	2013	1,772,000	279,000	539,000		2,054,702	2,051,000	2,098,176		51.6	48.5
1,090	岐阜県	2014	1,767,000	274,000	557,000		2,044,115	2,041,000	2,087,595		51.6	48.5
1,091	岐阜県	2015	1,753,002	266,998	567,571	275,543	2,032,055	2,031,903	2,076,195	1,051,391	51.6	48.4
1,092	岐阜県	2016	1,758,000	263,000	581,000		2,019,491	2,022,000	2,066,266		51.6	48.5
